ID,SMILES,NaClg/L,IE,TempK,Concentrationg/L
10030.0,Oc3ccc(/N=N\c2ccc(Oc1ccccc1)cn2)c4ccccc34,35.0,0.235,323.0,0.0034137000000000013
10031.0,Oc3ccc(/N=N\c2ccc(Oc1ccccc1)cn2)c4ccccc34,35.0,0.43799999999999994,323.0,0.008534250000000004
10032.0,Oc3ccc(/N=N\c2ccc(Oc1ccccc1)cn2)c4ccccc34,35.0,0.665,323.0,0.017068500000000007
10033.0,Oc3ccc(/N=N\c2ccc(Oc1ccccc1)cn2)c4ccccc34,35.0,0.7929999999999999,323.0,0.034137000000000015
10034.0,Oc3ccc(/N=N\c2ccc(Oc1ccccc1)cn2)c4ccccc34,35.0,0.91,323.0,0.17068500000000006
10036.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-],10.0,0.925,323.0,0.025
10037.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-],10.0,0.958,323.0,0.05
10038.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-],10.0,0.993,323.0,0.075
10039.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-],10.0,0.993,323.0,0.1
10040.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCC/C=C/CCCCCCCC(=O)[O-],10.0,0.8140000000000001,323.0,0.01
10041.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCC/C=C/CCCCCCCC(=O)[O-],10.0,0.8356999999999999,323.0,0.025
10042.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCC/C=C/CCCCCCCC(=O)[O-],10.0,0.9686,323.0,0.05
10043.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCCCCC/C=C/CCCCCCCC(=O)[O-],10.0,0.9928,323.0,0.1
10044.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCC/C=C/C/C=C/CCCCCCCC(=O)[O-],10.0,0.522,323.0,0.005
10045.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCC/C=C/C/C=C/CCCCCCCC(=O)[O-],10.0,0.7705,323.0,0.01
10046.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCC/C=C/C/C=C/CCCCCCCC(=O)[O-],10.0,0.93,323.0,0.025
10047.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCC/C=C/C/C=C/CCCCCCCC(=O)[O-],10.0,0.9903,323.0,0.05
10048.0,CC(O)C[NH2+]CCCCCC[NH2+]CC(C)O.CCCCCCCC(=O)[O-].CCCCC/C=C/C/C=C/CCCCCCCC(=O)[O-],10.0,0.995,323.0,0.1
10049.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.5801,298.0,0.025
10050.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.8695999999999999,298.0,0.05
10051.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.9278,298.0,0.075
10052.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.9484,298.0,0.1
10053.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.9489,298.0,0.15
10054.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.5613,313.0,0.025
10055.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.7131000000000001,313.0,0.05
10056.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.7354,313.0,0.075
10057.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.8887,313.0,0.1
10058.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.9460999999999999,313.0,0.15
10059.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.3829,333.0,0.025
10060.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.7071999999999999,333.0,0.05
10061.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.7093,333.0,0.075
10062.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.7551000000000001,333.0,0.1
10063.0,CN(C)c3ccc(C(c1ccc(N(C)C)cc1)=c2ccc(=[N+](C)C)cc2)cc3.[Cl-],50.0,0.9294,333.0,0.15
10064.0,S=c1[nH]ccc[nH+]1,35.0,0.903,298.0,0.1
10065.0,S=c1[nH]ccc[nH+]1,35.0,0.852,343.0,0.1
10066.0,Cc1cc(=O)[nH]c(=S)[nH]1,35.0,0.85,298.0,0.1
10067.0,Cc1cc(=O)[nH]c(=S)[nH]1,35.0,0.505,343.0,0.1
10068.0,Nc1[nH]c(=S)[nH]c(=S)c1N,35.0,0.953,298.0,0.1
10069.0,Nc1[nH]c(=S)[nH]c(=S)c1N,35.0,0.93,343.0,0.1
10070.0,CCCC[NH2+]CCC(=O)[O-],2.587,0.5966,298.0,0.01
10071.0,CCCC[NH2+]CCC(=O)[O-],2.587,0.7256,298.0,0.025
10072.0,CCCC[NH2+]CCC(=O)[O-],2.587,0.905,298.0,0.05
10073.0,CCCC[NH2+]CCC(=O)[O-],2.587,0.9423,298.0,0.075
